pole,6.122112253582666
curb,7.611583141131538
road,8.625438875240205
sidewalk,9.469396951084786
motorcycle,11.502630713293268
bicycle,11.593736585262603
billboard,14.929966607479548
snow,16.67916986677382
terrain,17.5318927245565
building,17.53526060816453
unlabeled,19.070113390495408
fence,19.205908711075796
traffic sign (front),20.067363686031765
vegetation,24.215185457173252
person,24.603207738611026
sky,31.29125087306713
car,44.076584723687944
