car,8.527740788600088
unlabeled,8.910686609825332
lane marking - general,9.412565833872014
sidewalk,12.836831264349362
road,14.255304681768472
fence,17.36251898423311
curb,17.447398776099796
lane marking - crosswalk,18.274639649824664
person,26.831438238515794
wall,39.05535770481002
pole,39.29529730478922
sand,45.33926362991333
vegetation,45.931134137063346
sky,46.135071580351536
building,47.37854830157018
bridge,57.832474844796316
